"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HAS3","HAS3",1.32959989137603,3.725381895891,17.7736496160506,7.29746668962609e-13,5.52149374368761e-10,19.6754895567153
"MYO1D","MYO1D",-0.81580570611484,4.20929167458472,-17.4583084553714,9.90451827479894e-13,7.11936773592548e-10,19.3833406822422
"GRIK2","GRIK2",-0.921897735889831,4.66064664442907,-17.3322243445104,1.12066742738792e-12,7.54974915754502e-10,19.2649607305313
"CDH11","CDH11",3.93109974863571,0.893951326075487,17.3012293889232,1.1553594982331e-12,7.54974915754502e-10,19.2357204804216
"IGFBP5","IGFBP5",1.52408288344325,7.35956812143727,16.9282651736317,1.67386081868235e-12,1.0462357882338e-09,18.8794940750945
"MYPN","MYPN",2.47373114629858,1.45777841950636,16.812817671455,1.8801623396105e-12,1.12621724142669e-09,18.7675636480605
"ANK1","ANK1",2.06190786595155,1.13918259990882,16.5913495444835,2.3544609576889e-12,1.35390922910943e-09,18.550592489133
"NTS","NTS",5.79058236570106,1.61748174044262,16.4532897768152,2.71255592186697e-12,1.4998347666446e-09,18.4138173435118
"SPP1","SPP1",1.66047330307683,3.80638009730712,16.3491485478415,3.02037971870437e-12,1.60818440133681e-09,18.3098622843559
"TLL1","TLL1",3.3387642843146,1.44873055398976,16.165394891083,3.65656974566014e-12,1.82826392088887e-09,18.1247733929976
"ATXN1","ATXN1",1.20973323370479,4.5027901464925,16.104322634982,3.89804962575372e-12,1.82826392088887e-09,18.0627819956472
"CHRNA9","CHRNA9",2.44056973905613,0.583832476692939,16.0780298685504,4.00712456323375e-12,1.82826392088887e-09,18.0360198723013
"PCSK1","PCSK1",1.50315168995328,5.18234299147348,16.06677104461,4.05480897818583e-12,1.82826392088887e-09,18.0245464677187
"GDF15","GDF15",2.6432523300725,1.59214150454808,16.0633090204129,4.06959136536199e-12,1.82826392088887e-09,18.0210168200289
"EFNB2","EFNB2",-0.623230621352836,5.55067727179327,-15.7645605471977,5.58552880719786e-12,2.43325945855383e-09,17.7134966993605
"GAL","GAL",1.44188063102747,1.84944657526575,15.7028618817822,5.96687997259457e-12,2.52293724958881e-09,17.6492548919453
"FHDC1","FHDC1",-1.16336761272903,3.4596081467842,-15.5495231360514,7.03817366295218e-12,2.89087955938859e-09,17.4884932633691
"ADAMTSL1","ADAMTSL1",2.06758200848514,2.11697585397541,15.4557694504771,7.79129323326576e-12,3.0793954241277e-09,17.3894189430968
"TMEM229B","TMEM229B",-0.663192492433987,5.32444657802414,-15.4400618819639,7.92554470594915e-12,3.0793954241277e-09,17.3727614113106
"FN1","FN1",1.43936480663697,7.01219785393937,15.3951633581025,8.32287485148051e-12,3.14867497012852e-09,17.3250544077957
"RELN","RELN",5.60916450835194,-0.0352651854771,15.3534422426423,8.71088633301714e-12,3.21096671598601e-09,17.2805995104669
"UNC5D","UNC5D",3.60156264366139,1.04852993126173,15.2326097178304,9.94577812670969e-12,3.57451265873946e-09,17.1511706730647
"GJA1","GJA1",7.76247092870713,-0.397137614735628,15.1220742566297,1.12371241344022e-11,3.94011942819918e-09,17.0318799228876
"CHGB","CHGB",2.28523220889388,2.80728539637806,14.9776489085393,1.31956782597974e-11,4.51669215863922e-09,16.8747156566499
"NR2F1","NR2F1",2.28280970614531,5.44651218682027,14.8463572334343,1.5288557665762e-11,5.1113559303022e-09,16.7305501897118
"EPHA4","EPHA4",1.18592852194792,3.48996650275211,14.7162338858393,1.7709743845165e-11,5.78625630722936e-09,16.5864361994319
"NPTX2","NPTX2",1.45680455876638,1.93264394509815,14.6907239037018,1.82299497747504e-11,5.82386128804025e-09,16.5580383570189
"COL1A2","COL1A2",7.85166747427914,0.377512194214834,14.4851744444149,2.30558278407264e-11,7.20544741387571e-09,16.3274636478192
"GDA","GDA",1.14592326888439,4.84796005448274,14.3757723077559,2.6155927651727e-11,8.00037480683462e-09,16.2034537756576
"SLC12A8","SLC12A8",-1.58968101738129,2.21512062893595,-14.2710868591167,2.95344953604087e-11,8.8455813604424e-09,16.0839408491859
"AKAP6","AKAP6",1.87957621264653,3.282531417514,14.2328413335377,3.08806404768085e-11,8.88909001711491e-09,16.0400693538147
"CDH6","CDH6",3.80847108937477,-0.03997826858796,14.2318487587372,3.09164232648682e-11,8.88909001711491e-09,16.0389292742212
"CNTN1","CNTN1",-1.27366695690005,3.98239775597988,-14.1378004439311,3.45127228374852e-11,9.72852751983701e-09,15.9305598299367
"SHTN1","SHTN1",-0.940380063125161,4.61836781283803,-13.9571560322885,4.27099546915474e-11,1.18076597816478e-08,15.7204763697282
"COBL","COBL",-1.59463407217029,3.65494187376009,-13.872030517633,4.7259712298761e-11,1.28189740378677e-08,15.6205870070768
"C9orf3","C9orf3",-0.625317784833862,5.23991839240283,-13.7926005128856,5.19656127676093e-11,1.38344009101324e-08,15.5268601429011
"CTSZ","CTSZ",0.48519871538659,9.41577702319655,13.7762006647747,5.29971450922686e-11,1.38524901426628e-08,15.5074454334393
