"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TIMM29","TIMM29",0.0493743349002642,5.11579759489492,1.1305253565001,0.273092870588714,0.342163422309861,-6.76741938111703
"BTBD10","BTBD10",0.058876589032705,4.6294116218599,1.12935218817409,0.273574305763725,0.342714017780584,-6.76872100474662
"WASH8P","WASH8P",0.151042593829041,3.43974959027361,1.12933832356613,0.273579999168752,0.342714017780584,-6.7687363804446
"TGM1","TGM1",0.272026562764057,0.632755737715667,1.12898891207389,0.273723511586548,0.342863919366403,-6.76912381990583
"CD74","CD74",0.0856129817129379,10.7265990587618,1.12872220263216,0.273833093677495,0.342971297674479,-6.76941948651992
"RPS4X","RPS4X",0.0658040376957949,10.6547365645651,1.12847006230542,0.273936719708853,0.343071198060326,-6.76969894650787
"RPS25","RPS25",-0.104775565215592,9.31212418724029,-1.12816380763006,0.274062625054975,0.343198980643756,-6.77003831135343
"NA..305","NA..305",-0.231002245762834,1.71952152494491,-1.12748162351719,0.274343234153772,0.343520454158578,-6.77079396133179
"KTN1.AS1","KTN1.AS1",0.177137545905313,1.92253697870106,1.12735379998273,0.274395836669011,0.343547859852867,-6.77093550634493
"MFSD10","MFSD10",-0.0727600415195111,6.56236714654348,-1.12731230226895,0.27441291560173,0.343547859852867,-6.77098145572181
"NUP37","NUP37",-0.0743084177784228,5.55444875408603,-1.12630628631879,0.274827195826754,0.344016321961203,-6.77209494285609
"NA..38","NA..38",-0.174131653643006,3.74589057357207,-1.12628743066029,0.27483496506152,0.344016321961203,-6.77211580460032
"SHROOM4","SHROOM4",-0.0869222471406799,4.98645328275979,-1.12616564229548,0.274885150330707,0.344049183454139,-6.77225054293614
"POPDC3","POPDC3",-0.0638458828668265,4.98405941677132,-1.1255375295055,0.275144084229825,0.344317237043914,-6.77294524326669
"CIAO3","CIAO3",0.0721858336896988,5.08569433418854,1.12552992817196,0.275147218917674,0.344317237043914,-6.77295364837318
"MDN1","MDN1",-0.149798569934235,6.16304980077729,-1.12514899161561,0.275304345912073,0.344483878216726,-6.77337480244943
"PCDHGC3","PCDHGC3",-0.0709228374678537,6.81260486830231,-1.12502203538339,0.275356727005382,0.344511234555132,-6.77351513463784
"RBM33","RBM33",-0.0816805382856112,6.17521837081936,-1.12497984221483,0.275374137192058,0.344511234555132,-6.77356177018445
"EIF4A1","EIF4A1",-0.377577927155254,2.94867610501288,-1.12423525821029,0.275681509343525,0.34484648298819,-6.77438449910477
"FIBP","FIBP",-0.0423911021675165,7.48657648090528,-1.12421449874918,0.275690082706126,0.34484648298819,-6.7744074305174
"PNPLA7","PNPLA7",0.245143200804597,3.08941789390045,1.12391018015331,0.275815784615777,0.344973701029791,-6.77474354614028
"SLC30A3","SLC30A3",-0.11759938968322,1.51520964455678,-1.12371020926516,0.275898407728838,0.345047021270968,-6.77496436816074
"TTC14","TTC14",0.12423607219384,4.87290399209636,1.12286227767407,0.276248955959761,0.345455374989346,-6.7759003351511
"NA..1096","NA..1096",0.0836475655215336,7.73111833208769,1.1227907045762,0.276278560476158,0.345462345429699,-6.77597931114775
"NDUFS3","NDUFS3",-0.0525302052360912,6.56601669382359,-1.12257431369313,0.276368079713252,0.345544226296548,-6.77621805702596
"VASH2","VASH2",0.109712761367227,1.9961156093315,1.12169465451768,0.276732208815045,0.345969408985572,-6.77718818080929
"SMUG1","SMUG1",0.055897764442344,6.08667847382523,1.12132247863967,0.276886375319419,0.346132046225388,-6.77759843253069
"NA..5","NA..5",-0.238168280134154,2.66537348025513,-1.12058936539603,0.277190238714148,0.346456877925259,-6.77840620164951
"CYB5R3","CYB5R3",0.046455526081326,7.28897790235578,1.12057927690635,0.277194421946044,0.346456877925259,-6.77841731428834
"CIAPIN1","CIAPIN1",-0.052446493351475,6.80782595341305,-1.1197984460446,0.277518338117887,0.346831576874098,-6.77927714861823
"DDOST","DDOST",0.0392413397901379,9.17634642964491,1.1195128189605,0.277636896146586,0.346949584405713,-6.77959154494111
"MORN2","MORN2",-0.160760667183939,3.44434766462569,-1.11863984688813,0.277999481164813,0.347372493804898,-6.78055201321259
"MIATNB","MIATNB",0.206063247433844,1.23017965865307,1.11725350488149,0.27857601059992,0.348027544280926,-6.78207596647218
"LAMTOR2","LAMTOR2",0.0768126141882615,5.93494050198468,1.1172341444638,0.278584068141215,0.348027544280926,-6.78209723700882
"DDX59","DDX59",-0.0604404840397219,5.26806396206279,-1.11720465951623,0.278596339704013,0.348027544280926,-6.78212963035603
"SEC16A","SEC16A",0.0592208842859749,7.4639212645853,1.11543423066639,0.279333919297808,0.348871097416642,-6.78407333141788
"ZNF264","ZNF264",0.127639743948292,4.04250076208267,1.11542627698514,0.279337236133864,0.348871097416642,-6.78408205747536
"FAM124A","FAM124A",-0.195454414677437,1.57723970922583,-1.11540908046154,0.279344407509944,0.348871097416642,-6.78410092375584
"NA..540","NA..540",-0.139602410821633,4.05540737184879,-1.11525279528755,0.279409588522607,0.348922189419822,-6.78427237238449
"CCAR1","CCAR1",0.0457962185905725,7.25370942672788,1.11495320673782,0.279534567662972,0.349047940999121,-6.78460096984049
"UGGT1","UGGT1",-0.0718115172720539,7.60284595829617,-1.11472430929134,0.279630084428306,0.349136884987087,-6.78485197945462
"RABGEF1","RABGEF1",0.20624071354758,1.4973340065868,1.1144783542555,0.279732745991056,0.34923473350998,-6.78512164447577
"TMEM128","TMEM128",0.0759887174561396,4.31355970259683,1.11425033037176,0.279827947921213,0.349323252806127,-6.78537160351805
"MUC5B","MUC5B",-0.212834691468148,4.28796935130761,-1.1140364313166,0.279917274328185,0.349404422657115,-6.78560603849768
"CNPY3","CNPY3",-0.0520507846100431,5.74310866803861,-1.11347085047583,0.280153567884661,0.349643660023064,-6.78622573059458
"SMYD4","SMYD4",0.0630782244170565,4.67172229248604,1.11346125867484,0.280157576502899,0.349643660023064,-6.78623623771684
"DNAJC6","DNAJC6",-0.0583820297471007,5.72960689125501,-1.11331774737399,0.28021755798542,0.349688160902638,-6.78639343452742
"SPATA33","SPATA33",-0.0912728229283428,3.49148118798977,-1.11301309846087,0.280344919355047,0.349816731242788,-6.78672707686178
"DCP2","DCP2",-0.0995826086359735,5.44260240111242,-1.11198525812693,0.280774932522256,0.350322897929175,-6.7878521500053
"PELI1","PELI1",0.0619181238408668,5.32986763343954,1.11108057755145,0.28115382176209,0.350765194971085,-6.78884166343853
"H3F3C","H3F3C",-0.149177371192056,4.45371730888025,-1.11037815810882,0.281448261592313,0.351102066005821,-6.78960946563182
"COA3","COA3",-0.0614069021720036,5.77539956540228,-1.10990508897953,0.281646690366794,0.351319116764688,-6.79012633066107
"DZIP1","DZIP1",-0.0322251723438978,6.97268389402026,-1.10954827598927,0.281796423634792,0.351475393560105,-6.79051604978488
"NA..412","NA..412",-0.166685845726696,2.64506498682651,-1.10880624638396,0.282107997076014,0.351828650107138,-6.7913261613898
"DSCR8","DSCR8",0.280549093860592,1.0484949464242,1.1087572130732,0.2821285947715,0.351828650107138,-6.79137967691976
"STAT5A","STAT5A",0.0626951816145045,5.13278346163179,1.10826692585501,0.282334613298228,0.352055026522277,-6.79191466869026
