"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ADCY6","ADCY6",0.18802324547828,6.68872237136967,5.13913555757238,6.87469475799769e-05,0.000268780559806839,1.12212166332602
"MTF2","MTF2",-0.36279448175211,4.82989532893595,-5.13860127137689,6.8825977201527e-05,0.000269016380709394,1.12095728077303
"LINC00467","LINC00467",-0.365557316536905,2.73813922529143,-5.13635201506135,6.91596988564943e-05,0.000270247303821952,1.11605515813288
"WARS","WARS",0.176786532791855,8.35725738784954,5.13579332558896,6.92428477152906e-05,0.000270498689879081,1.11483746071719
"FAM19A3","FAM19A3",-1.35407648292767,-0.0327626231498813,-5.13422618740702,6.94766282843367e-05,0.000271338225540783,1.11142164768826
"NUSAP1","NUSAP1",0.240983712573877,7.30459766685059,5.13403029983587,6.95059068430829e-05,0.000271378847576361,1.11099466671951
"MAPKAPK5","MAPKAPK5",-0.21997976151424,5.15890705313897,-5.1325185362586,6.97322890983772e-05,0.000272188810230321,1.10769932941576
"NUP35","NUP35",-0.524388905719745,3.55343169274531,-5.13217505096305,6.97838300540835e-05,0.000272316053435805,1.10695057440854
"SPATA2L","SPATA2L",-0.35950833906252,4.14368510661507,-5.12953576183739,7.01811646980745e-05,0.000273792245237319,1.10119692229916
"SLC39A10","SLC39A10",-0.373924238409058,4.74397250559063,-5.12923062234816,7.0227251181277e-05,0.000273897711064036,1.10053168017271
"ALOX12","ALOX12",1.11458024987922,0.854610332634322,5.12907400591014,7.02509176269364e-05,0.000273915701601529,1.10019023377071
"PRPF38A","PRPF38A",-0.196278170928121,7.1757218613441,-5.12753156970286,7.04844325552929e-05,0.000274751681782779,1.09682739038029
"TK2","TK2",0.383646128595924,4.67826345028049,5.12736286966608,7.05100207552832e-05,0.000274776920134983,1.09645957580462
"HNRNPH1","HNRNPH1",-0.293093427489547,9.13118397787154,-5.12498412932617,7.08718377304675e-05,0.000276075707461192,1.09127298360486
"CDK2AP1","CDK2AP1",-0.422366646297688,7.22192693283425,-5.12491941109974,7.08817081412953e-05,0.000276075707461192,1.09113186570811
"UBAP2L","UBAP2L",-0.193116071053453,8.90932724564898,-5.12448966793818,7.09472854848728e-05,0.000276256277391802,1.09019480313495
"SF3B4","SF3B4",-0.197909158365545,7.42876601311176,-5.12284672806354,7.11985648908967e-05,0.000277159644969275,1.0866122009251
"LDB1","LDB1",0.228534159733965,6.69290389897277,5.12223168366566,7.12928667399318e-05,0.000277451611330065,1.08527097412951
"TLL2","TLL2",1.49777022980285,0.810006788973549,5.12048336432727,7.15616262578173e-05,0.000278422175665056,1.081458242746
"NT5DC2","NT5DC2",0.181516578311571,6.91360164310735,5.1190411784616,7.17841050413366e-05,0.000279212200777666,1.07831293429279
"ZSCAN22","ZSCAN22",0.345003850162083,3.50276385362203,5.11716924836018,7.20739332380343e-05,0.000280177728596481,1.07423012413022
"TES","TES",0.41473249443304,5.21938984524432,5.11707328369892,7.20888235004777e-05,0.000280177728596481,1.07402081063054
"EEFSEC","EEFSEC",0.308007052805281,4.27907465625769,5.11706051245228,7.20908053755137e-05,0.000280177728596481,1.07399295454425
"DHFR2","DHFR2",0.434965261311308,4.64433146277013,5.11671428834995,7.2144554553551e-05,0.000280310842232932,1.0732377804472
"C12orf75","C12orf75",-0.263974270492257,5.69234023168027,-5.11480325963873,7.24419680637982e-05,0.000281379287740353,1.06906931961952
"SIGMAR1","SIGMAR1",-0.233648308889938,7.18904966654454,-5.11469605309041,7.24586897060927e-05,0.000281379287740353,1.06883546467418
"PLA2G16","PLA2G16",0.301390950046867,5.53410692099693,5.11368429234372,7.26166945023957e-05,0.000281826856965911,1.06662841381827
