"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes","group","Pos_neg"
"ENSG00000134516",3.31713902729893,4.37049892597566,33.1852719270455,1.05478892814228e-18,1.02421798392643e-16,33.0499871816358,"DOCK2","Significant&FoldChange","Differentially_high"
"ENSG00000099994",-1.89738678588307,5.34851795925996,-33.1768565851892,1.05996084979149e-18,1.02421798392643e-16,33.0350821482014,"SUSD2","Significant",NA
"ENSG00000139278",3.90116113484545,4.37430670193243,33.2248942864377,1.03079140591671e-18,1.01371320510862e-16,33.0308847189619,"GLIPR1","Significant&FoldChange","Differentially_high"
"ENSG00000122641",1.49312120872939,7.88840578337013,33.6198755938178,8.20657209806548e-19,8.26625625877869e-17,33.0276980837614,"INHBA","Significant",NA
"ENSG00000087245",1.37511651404159,8.04760114337465,33.5308000775835,8.63756864671366e-19,8.64797535592656e-17,32.9588219400361,"MMP2","Significant",NA
"ENSG00000172175",1.59404912118493,6.93234720661924,33.2997738044695,9.86992363991086e-19,9.76417445805467e-17,32.9321244590937,"MALT1","Significant",NA
"ENSG00000141576",-3.38440220108622,4.16106801166962,-32.9828543998475,1.18687836645902e-18,1.12719534003137e-16,32.8997007610936,"RNF157","Significant&FoldChange","Differentially_low"
"ENSG00000070404",1.48611956022916,6.64140214962557,33.1646948083846,1.06748236676486e-18,1.02552352229087e-16,32.8797687739602,"FSTL3","Significant",NA
"ENSG00000149260",-1.90169995055968,5.48722624424019,-32.9117767063197,1.23728905821481e-18,1.16839455383694e-16,32.8642086473618,"CAPN5","Significant",NA
"ENSG00000163531",3.17130290894409,4.24902512262329,32.8277866496576,1.29977014393415e-18,1.22046213515173e-16,32.8379741047337,"NFASC","Significant&FoldChange","Differentially_high"
"ENSG00000103647",-2.65507335342906,4.5983935594157,-32.6746346478067,1.42238288672148e-18,1.31333353207284e-16,32.7887904242318,"CORO2B","Significant&FoldChange","Differentially_low"
"ENSG00000075618",-1.35494917882052,8.4909099452549,-33.192514672496,1.05035888265818e-18,1.02421798392643e-16,32.7156394676804,"FSCN1","Significant",NA
"ENSG00000173546",-1.20629170854308,8.31579323946493,-33.1308174424523,1.08873100020515e-18,1.03992581743734e-16,32.6924844579109,"CSPG4","Significant",NA
"ENSG00000178585",-2.20146981263097,5.00322140720156,-32.5332126128838,1.54641355519868e-18,1.41216446634077e-16,32.6872718548729,"CTNNBIP1","Significant",NA
"ENSG00000169047",1.57363716364159,6.33316902257299,32.753048376365,1.35815605859007e-18,1.26103651920486e-16,32.6672511900588,"IRS1","Significant",NA
"ENSG00000136999",3.09055939215124,4.80692577305241,32.4255928896372,1.64838443026123e-18,1.47291124897536e-16,32.6419381533355,"NOV","Significant&FoldChange","Differentially_high"
"ENSG00000156103",-1.81941713812108,6.58193904924983,-32.5957221046522,1.49024616881562e-18,1.36839178595114e-16,32.5493696340804,"MMP16","Significant",NA
"ENSG00000166833",2.83353147885056,4.50837156942848,32.1637486694036,1.92711067219057e-18,1.68620398496439e-16,32.4830864380138,"NAV2","Significant&FoldChange","Differentially_high"
"ENSG00000102265",-1.19194233416749,8.36700231009244,-32.7794676772147,1.33720861174674e-18,1.24856219815903e-16,32.47427116759,"TIMP1","Significant",NA
"ENSG00000112297",-1.85514296876963,5.39463346840249,-32.147430809058,1.94604331474505e-18,1.69336334508182e-16,32.4103994191279,"CRYBG1","Significant",NA
"ENSG00000183688",2.07652638064659,5.01489613858235,32.0786746987751,2.02798829901488e-18,1.73848442894933e-16,32.4101718654363,"RFLNB","Significant",NA
"ENSG00000138623",1.64431202404766,6.66276412974246,32.3596485788636,1.71433551555812e-18,1.52365006783828e-16,32.392260307551,"SEMA7A","Significant",NA
"ENSG00000156113",1.99839027000079,5.27778937120195,32.0771529024213,2.02984247159747e-18,1.73848442894933e-16,32.3845842866565,"KCNMA1","Significant",NA
"ENSG00000104177",3.95487477576801,3.66764943959419,32.4769402736822,1.59887891374357e-18,1.4442047579575e-16,32.3779381552629,"MYEF2","Significant&FoldChange","Differentially_high"
"ENSG00000101335",2.88393625077808,4.38365993833861,31.9903022078857,2.13866849852179e-18,1.80025460044356e-16,32.3733514098273,"MYL9","Significant&FoldChange","Differentially_high"
"ENSG00000123143",1.36788138375726,7.66241013406092,32.460730085054,1.61433676288917e-18,1.45028524320097e-16,32.3456671916187,"PKN1","Significant",NA
"ENSG00000168243",-1.81710388338101,5.47057108366778,-31.9717655411621,2.16267882212559e-18,1.80025460044356e-16,32.2932859786418,"GNG4","Significant",NA
"ENSG00000140332",-2.05844609534926,5.0990431216998,-31.8966440833436,2.26291898051705e-18,1.85269524414745e-16,32.2909867346485,"TLE3","Significant",NA
"ENSG00000104313",-3.80512718685943,4.11341777827427,-31.9819929110937,2.14939663162127e-18,1.80025460044356e-16,32.2796261847375,"EYA1","Significant&FoldChange","Differentially_low"
"ENSG00000144136",-1.10182212793805,8.74619039071109,-32.4969517935313,1.58001025274278e-18,1.43496013117951e-16,32.2662229356371,"SLC20A1","Significant",NA
"ENSG00000152804",-2.90566444302522,4.78443335454372,-31.7777487395522,2.43166309031498e-18,1.95538163501142e-16,32.2527505078564,"HHEX","Significant&FoldChange","Differentially_low"
"ENSG00000101384",-3.20457724228484,3.98016731570892,-31.8869568979455,2.27619609655252e-18,1.85443034925014e-16,32.2498824293226,"JAG1","Significant&FoldChange","Differentially_low"
"ENSG00000159200",-2.44870748180209,6.09676852231687,-31.9557753922105,2.18361806563858e-18,1.8055588184534e-16,32.2338063992866,"RCAN1","Significant",NA
"ENSG00000157240",-2.06125148982964,5.19098099222787,-31.7197097615761,2.51878710170431e-18,2.01260777068873e-16,32.174127470827,"FZD1","Significant",NA
"ENSG00000087510",-1.2612342813278,7.50121176586856,-32.0938720386604,2.00956896806141e-18,1.73848442894933e-16,32.1325604969611,"TFAP2C","Significant",NA
"ENSG00000155893",-3.65635949626553,3.88585914067987,-31.775212704079,2.43540311941856e-18,1.95538163501142e-16,32.1185169414153,"PXYLP1","Significant&FoldChange","Differentially_low"
"ENSG00000163840",1.90493119577542,5.25470070501515,31.603872885457,2.7026189595845e-18,2.14916397647342e-16,32.0926045020667,"DTX3L","Significant",NA
"ENSG00000095383",3.01099198317035,4.01945685028967,31.577573024008,2.74628654472721e-18,2.16759242051499e-16,32.0854703506899,"TBC1D2","Significant&FoldChange","Differentially_high"
"ENSG00000185650",1.16469409897162,7.85316564727836,32.0690557966851,2.03973804840626e-18,1.73848442894933e-16,32.0827387617642,"ZFP36L1","Significant",NA
"ENSG00000142669",-1.07691545369901,8.67013699237125,-32.1632641648846,1.92767001891235e-18,1.68620398496439e-16,32.0659649159572,"SH3BGRL3","Significant",NA
"ENSG00000181104",1.29148385366878,7.7345565895671,31.9818285839646,2.14960936331474e-18,1.80025460044356e-16,32.0408835887577,"F2R","Significant",NA
"ENSG00000156535",-1.63700293084134,7.55313438649602,-31.927420959358,2.22127358286358e-18,1.82760232411845e-16,32.0290336310011,"CD109","Significant",NA
"ENSG00000120068",-2.16021403961447,4.76311821999421,-31.4095037084584,3.04342515222639e-18,2.36514347785921e-16,32.0175263709067,"HOXB8","Significant",NA
"ENSG00000107438",1.6044257775273,6.92034654209278,31.7960165444266,2.4049001196426e-18,1.94972877992488e-16,32.0131790808886,"PDLIM1","Significant",NA
"ENSG00000057294",2.95401573092014,4.14128601717232,31.408460628141,3.04537126511354e-18,2.36514347785921e-16,32.0031737193977,"PKP2","Significant&FoldChange","Differentially_high"
"ENSG00000178031",4.5984945703491,3.77188296629446,31.9689339782311,2.16637136034123e-18,1.80025460044356e-16,32.0025365756461,"ADAMTSL1","Significant&FoldChange","Differentially_high"
"ENSG00000143126",1.9313787771976,5.28157608211478,31.3818725322635,3.09542135737986e-18,2.39283269579783e-16,31.952389610839,"CELSR2","Significant",NA
"ENSG00000131378",2.66871502459967,4.62910489030864,31.2752144267997,3.30504563005659e-18,2.53132987887284e-16,31.9468705391707,"RFTN1","Significant&FoldChange","Differentially_high"
"ENSG00000105519",-3.54724226504612,3.85048964728964,-31.4374060459459,2.99184849310981e-18,2.34549631865496e-16,31.9254121711629,"CAPS","Significant&FoldChange","Differentially_low"
"ENSG00000111199",-2.52316433119372,4.43726389298585,-31.1874313568446,3.48874496592244e-18,2.62366250378421e-16,31.8935856686288,"TRPV4","Significant&FoldChange","Differentially_low"
"ENSG00000151012",-2.13346906734201,4.71659911810094,-31.0299031406596,3.84579015035367e-18,2.84075699106124e-16,31.7836898149207,"SLC7A11","Significant",NA
"ENSG00000214517",1.40225836950938,7.75908126230846,31.5742376239979,2.75187726070194e-18,2.16759242051499e-16,31.7836615443549,"PPME1","Significant",NA
"ENSG00000091986",3.43364557222735,3.87258289907381,31.1534507262947,3.56270546212504e-18,2.66721462975307e-16,31.772287123027,"CCDC80","Significant&FoldChange","Differentially_high"
"ENSG00000002079",4.25657753536504,4.26759911820263,31.0734743930252,3.74335072689656e-18,2.78988740273636e-16,31.7321470639345,NA,"Significant&FoldChange","Differentially_high"
"ENSG00000175264",-4.24307696420382,3.78010796498965,-31.3234667398215,3.20842284216348e-18,2.46870313133134e-16,31.7306205322698,"CHST1","Significant&FoldChange","Differentially_low"
"ENSG00000125266",-1.87591080155048,5.62981212654285,-30.945672979154,4.05225684099561e-18,2.98002250873217e-16,31.6344055120255,"EFNB2","Significant",NA
"ENSG00000148180",-1.39500527450249,7.15289383480687,-31.1975912139122,3.46694597144117e-18,2.61912009297056e-16,31.6049348965937,"GSN","Significant",NA
"ENSG00000158292",-2.74373646825092,4.46739385801053,-30.6362032729161,4.91647999964678e-18,3.53731158416145e-16,31.5512393750779,"GPR153","Significant&FoldChange","Differentially_low"
"ENSG00000143641",-1.16909409434984,7.95170500146819,-31.2234906278245,3.41202067248076e-18,2.59183103153374e-16,31.5390361394787,"GALNT2","Significant",NA
"ENSG00000186174",1.34479022278089,8.24658436095545,31.221965958698,3.4152286155589e-18,2.59183103153374e-16,31.5129538856934,"BCL9L","Significant",NA
"ENSG00000105559",-2.13568083441526,4.76453027287757,-30.515389837569,5.30458803424574e-18,3.78378768794696e-16,31.4558904213498,"PLEKHA4","Significant",NA
"ENSG00000155850",-1.68747441226505,7.64965947415126,-31.0299144724645,3.84576312900248e-18,2.84075699106124e-16,31.4508127290257,"SLC26A2","Significant",NA
"ENSG00000114993",-1.93721458756801,5.1892781273615,-30.4796838019096,5.42535257684342e-18,3.84113786148069e-16,31.3890627628737,"RTKN","Significant",NA
"ENSG00000119138",-1.96037143276358,5.50787725935037,-30.4779727183019,5.43121177766524e-18,3.84113786148069e-16,31.3520545938202,"KLF9","Significant",NA
"ENSG00000130513",2.3523134301139,6.74188874820961,30.6569018858307,4.85303563840536e-18,3.50684575262161e-16,31.3292431197989,"GDF15","Significant",NA
"ENSG00000145901",1.28942790567959,7.26615423577484,30.7762520049821,4.5035953083026e-18,3.28288394842058e-16,31.3207967381262,"TNIP1","Significant",NA
"ENSG00000126016",-3.88735393243618,4.11069541399061,-30.3712216881473,5.81021866115833e-18,4.07450776997685e-16,31.3134261502421,"AMOT","Significant&FoldChange","Differentially_low"
"ENSG00000182197",1.18136315519271,7.62481515108006,30.8216589513112,4.37767881758205e-18,3.20515515190369e-16,31.3121701598155,"EXT1","Significant",NA
"ENSG00000124126",-1.57781578366821,6.15125089225556,-30.4096780732079,5.67058012763096e-18,3.99343397123841e-16,31.2151644509107,"PREX1","Significant",NA
"ENSG00000175445",-3.6291196231147,3.61165947054713,-30.3390726794765,5.92972459132664e-18,4.14084129024575e-16,31.1935181598202,"LPL","Significant&FoldChange","Differentially_low"
"ENSG00000186469",-2.87095853283097,4.38750068156309,-29.9408861373126,7.64365243073955e-18,5.16412615442648e-16,31.1105062163301,"GNG2","Significant&FoldChange","Differentially_low"
"ENSG00000023171",-1.74998231297437,6.35823581109842,-30.2801241603422,6.15560469942379e-18,4.28059205457838e-16,31.1101011853331,"GRAMD1B","Significant",NA
"ENSG00000100345",1.09418972297563,9.97626572991895,30.6618883402325,4.83788027672166e-18,3.50684575262161e-16,30.9940728604514,"MYH9","Significant",NA
"ENSG00000114738",1.5435519635128,5.91939060996247,30.0099561562065,7.31262770738085e-18,4.98097838101105e-16,30.9820696419295,"MAPKAPK3","Significant",NA
"ENSG00000149948",1.02195173477827,9.22050545685264,30.5342009527661,5.24210361088157e-18,3.75533456951947e-16,30.9759763020065,"HMGA2","Significant",NA
"ENSG00000173210",2.94520734592464,4.5304180730572,29.664557064829,9.13381807984366e-18,5.97653765696857e-16,30.9327905414321,"ABLIM3","Significant&FoldChange","Differentially_high"
"ENSG00000121766",-1.60031073905267,5.63435972246873,-29.8642239211796,8.02956036515689e-18,5.40288636716225e-16,30.9228384614634,"ZCCHC17","Significant",NA
"ENSG00000188042",1.61463012846277,6.60872910578215,30.0147225256807,7.29034674738977e-18,4.98097838101105e-16,30.9020265508567,"ARL4C","Significant",NA
"ENSG00000183098",-3.33416886418076,3.96209608372256,-29.6399140383233,9.28077127764887e-18,6.0488791621382e-16,30.8740123753318,"GPC6","Significant&FoldChange","Differentially_low"
"ENSG00000147862",-1.79877093428252,5.56437691873597,-29.7494066623677,8.64624603495833e-18,5.7480243640403e-16,30.862548093407,"NFIB","Significant",NA
"ENSG00000138795",-2.02765616464736,4.79146206183232,-29.5995429078929,9.5269043621905e-18,6.18122167126362e-16,30.8581703531979,"LEF1","Significant",NA
"ENSG00000114686",1.3474079107941,6.99936334877946,29.9925823059747,7.39445099685392e-18,5.01615410480458e-16,30.83651320016,"MRPL3","Significant",NA
"ENSG00000166147",1.67849520220052,5.86887779475068,29.7284220124738,8.76422994748761e-18,5.78021832250969e-16,30.8064177127304,"FBN1","Significant",NA
"ENSG00000099194",1.11111421010514,7.74189135717797,30.0677021470599,7.04743203886002e-18,4.86009628572007e-16,30.8054372569659,"SCD","Significant",NA
"ENSG00000142185",2.43779202622656,4.67974851108854,29.4257074733485,1.06677012596898e-17,6.79299597456109e-16,30.763670304444,"TRPM2","Significant",NA
"ENSG00000103187",-1.00722978724899,9.57783141153828,-30.2582635412723,6.2416514242601e-18,4.32234361130012e-16,30.7626568851977,"COTL1","Significant",NA
"ENSG00000124216",-2.54727209465948,4.19281917960587,-29.378369068063,1.10025909261723e-17,6.95296810619708e-16,30.7469089051119,"SNAI1","Significant&FoldChange","Differentially_low"
"ENSG00000163820",1.63850279388801,5.65451822372581,29.5944872713372,9.55820679611763e-18,6.18122167126362e-16,30.7435762217221,"FYCO1","Significant",NA
"ENSG00000197467",1.8734253946583,5.13623979708701,29.3377213099709,1.12989557767945e-17,7.1132062503911e-16,30.6454830622723,"COL13A1","Significant",NA
"ENSG00000109689",-1.56345407947256,6.02798771642918,-29.518718271748,1.00404964798741e-17,6.41819428828878e-16,30.6409226546608,"STIM2","Significant",NA
"ENSG00000131620",-2.92269763191512,4.070030911065,-29.2286027857092,1.21367442705816e-17,7.61179961422891e-16,30.6393816969063,"ANO1","Significant&FoldChange","Differentially_low"
"ENSG00000101955",-1.29231041345721,7.15483326433914,-29.6902513144935,8.98319499056103e-18,5.90121346810768e-16,30.6162426673695,"SRPX","Significant",NA
"ENSG00000064042",-1.45379011106736,6.4550323588684,-29.563319581638,9.75358453931468e-18,6.28312306369806e-16,30.6144713306513,"LIMCH1","Significant",NA
"ENSG00000114850",1.10129533154918,7.74470925745442,29.7504357478638,8.64050318116938e-18,5.7480243640403e-16,30.5933353526787,"SSR3","Significant",NA
"ENSG00000095739",-3.07504780928225,4.15181951029703,-29.0764814555226,1.34150995501676e-17,8.25773905643652e-16,30.541783981872,"BAMBI","Significant&FoldChange","Differentially_low"
"ENSG00000121690",-2.46859449910884,5.02096625487597,-29.1334166172368,1.29208360520695e-17,8.01284683527593e-16,30.5410910781002,"DEPDC7","Significant",NA
"ENSG00000113140",-1.01234172698242,10.7145671142303,-30.0455625562104,7.14789325156902e-18,4.90900767938335e-16,30.5210679757168,"SPARC","Significant",NA
"ENSG00000213949",-1.45256239253065,6.59628673739501,-29.4097638642384,1.07792808494872e-17,6.83784914956019e-16,30.4940657869415,"ITGA1","Significant",NA
"ENSG00000135636",6.41170636578296,4.34597416464493,29.530117390609,9.96633514812085e-18,6.3953857205316e-16,30.4472493775928,"DYSF","Significant&FoldChange","Differentially_high"
"ENSG00000243927",-1.84269329462219,5.36316612187203,-29.0079649039186,1.40363451368097e-17,8.545203522849e-16,30.3931286486767,"MRPS6","Significant",NA
"ENSG00000172379",-1.77165565340026,5.75434790443013,-29.0467207447843,1.36813195691492e-17,8.39053620809077e-16,30.3649927284908,"ARNT2","Significant",NA
"ENSG00000172183",-2.28765732765717,4.84271392185231,-28.8279585777439,1.58167574059074e-17,9.45591755705688e-16,30.3467320478731,"ISG20","Significant",NA
"ENSG00000164855",3.82808112177514,3.35204143803703,29.1662632662198,1.26444195800955e-17,7.90038546696191e-16,30.3427626953722,"TMEM184A","Significant&FoldChange","Differentially_high"
"ENSG00000002586",1.4982108408897,5.86677629885502,29.0399799757375,1.37423849850755e-17,8.39700141367481e-16,30.3374521813275,"CD99","Significant",NA
"ENSG00000168758",-1.7669593547272,5.64893787257639,-28.9695220540408,1.43980703973197e-17,8.70167018194379e-16,30.3263743504272,"SEMA4C","Significant",NA
"ENSG00000099250",1.41260630189135,6.68492300438133,29.1504208526452,1.27769558831215e-17,7.95329613398801e-16,30.3073364822553,"NRP1","Significant",NA
