"","Untreated__WT","Untreated__ARID1A_KO","Untreated__MED12_KO","Vermurafenib_1uM__WT","Vermurafenib_1uM__ARID1A_KO","Vermurafenib_1uM__MED12_KO","Trametinib_10nM__WT","Trametinib_10nM__ARID1A_KO","Trametinib_10nM__MED12_KO","vemurafenib_and_trametinib__WT","vemurafenib_and_trametinib__ARID1A_KO","vemurafenib_and_trametinib__MED12_KO","Untreated__WT.1","Untreated__ARID1A_KO.1","Untreated__MED12_KO.1","Vermurafenib_1uM__WT.1","Vermurafenib_1uM__ARID1A_KO.1","Vermurafenib_1uM__MED12_KO.1","Trametinib_10nM__WT.1","Trametinib_10nM__ARID1A_KO.1","Trametinib_10nM__MED12_KO.1","vemurafenib_and_trametinib__WT.1","vemurafenib_and_trametinib__ARID1A_KO.1","vemurafenib_and_trametinib__MED12_KO.1","Untreated__WT.2","Untreated__ARID1A_KO.2","Untreated__MED12_KO.2","Vermurafenib_1uM__WT.2","Vermurafenib_1uM__ARID1A_KO.2","Vermurafenib_1uM__MED12_KO.2","Trametinib_10nM__WT.2","Trametinib_10nM__ARID1A_KO.2","Trametinib_10nM__MED12_KO.2","vemurafenib_and_trametinib__WT.2","vemurafenib_and_trametinib__ARID1A_KO.2","vemurafenib_and_trametinib__MED12_KO.2"
"ARID3B",2.78599696107201,2.82880403909397,3.06307295092042,3.10523503187349,3.19019954618996,3.28835824181491,3.472142211985,3.51271617407852,3.55836722027189,3.59348677981077,3.4126639427418,3.55859027622242,3.32191829924283,3.04339155320434,3.54151664418972,3.36356534186487,3.24120826132406,3.61330692395388,2.95787498427494,3.33279926433784,3.72108498362879,3.40162711817803,3.31498523346957,3.64477467003073,3.41738173869376,3.18159825234667,3.51244296287692,3.93781362063748,2.85244024912049,3.79349131171635,3.26293528175161,3.41239856407349,3.61012286062109,3.18453322974391,3.38538654623342,3.74169660868522
"ARID4A",7.48022551868293,7.37156650521244,7.36860577780975,8.06427889892245,7.3486900018788,8.0514593845819,7.49913191148065,7.71464006000588,7.9716907585412,7.85523889680482,7.56871321924351,7.97029158379338,7.08380434864667,7.14360712176611,7.08462630223768,7.5663926903076,7.90527694563695,7.89221614646839,8.10086010124381,8.02977103243452,7.83261282813172,7.71635978558168,7.94202714529536,7.74285536259676,7.51203195197557,7.42385086739033,7.31130921561925,8.02040465669009,7.82839932956557,8.19262974929231,8.41422080668467,8.14105400301863,7.78929523509159,7.94778168429771,7.97315618875686,7.92552225832444
"ARID4B",10.2758912433321,10.2862565112633,10.2013005128591,10.6927235075754,10.0036435195074,10.6676631913576,10.0059095015494,10.3727525450889,10.7337712501941,10.5143246507736,9.97543117231594,10.5812976711704,9.9573898555002,10.1423962405589,9.95529476222052,10.0451212974926,10.5294814408596,10.6331482759157,10.7093638472259,10.7118107548035,10.5932159216797,10.2737741754562,10.6606874894491,10.4156623206099,10.5193202950305,10.518131647499,10.2405210699801,10.6892387275515,10.3285668687754,11.0647784389394,11.1962277168947,10.8223280719806,10.4729263856633,10.5605287113922,10.545263035332,10.7305783171201
"ARID5A",-0.401959961550665,-0.499737118952137,-0.576414738404334,1.22053083583089,0.165091528865864,1.05999955953157,1.25021202040222,1.15273289653896,0.989927559077043,1.30496495290318,1.25259952770903,1.04492464917989,-0.483864098589754,-0.528302808226939,-0.657498081460395,1.20152605106803,1.16423205016858,1.09284367902727,1.22220076997577,1.03530337187505,1.00294877279586,1.29838354993938,1.23510558686373,1.11283100226164,-0.487327748931999,-0.542009798999676,-0.801309069282047,1.2612924735959,0.967761982055707,1.12207458851858,1.18694393442186,1.12669546233792,1.00931765193879,1.32939583801079,1.20020036194311,1.2013406473265
"ARID5B",2.96377915747481,3.0314530764191,2.95628200486471,1.98903708431081,2.35036337837859,2.04164459339389,1.63991166981944,1.86852384313794,1.94014597101652,1.66834422863359,1.68737681009343,1.83598070801722,2.64981303956009,2.94455702060128,2.73238897095027,1.73891698014024,1.8985613799561,2.00746025579072,2.05153385683508,2.01872182852133,1.86567030779276,1.70685793294806,1.89859069639569,1.82692881413169,2.93862071520302,3.06790532313658,2.99911721283808,1.84724979619735,2.10672661190334,1.97178789064333,2.09367643911178,2.05610344347012,1.90859450154527,1.78336535000878,1.79714014936928,1.8253250404316
"ARNT",1.23912027077806,1.46542338447766,1.24424635383815,2.08490133798756,1.65453922868422,2.02795744474795,1.7918030504677,2.02115472477752,2.11474706340873,1.91558925571106,2.03053560802873,1.924590243548,1.04119231274399,1.42419142370991,1.23553628060541,1.94014893470998,2.16242029378781,2.08696140034316,2.22693496827045,2.23854184950876,2.03733336229315,1.97589522146512,2.08660632792722,2.04824915549415,1.36689603086846,1.57483539794469,1.4285858260525,2.08710490776762,2.2081659462644,2.24768389257072,2.34080467733561,2.20232340533767,2.01646703250036,1.98881039193314,2.20083469617032,2.0421230789244
"ARNT2",-3.08782580452306,-2.75385007111301,-3.07651997137228,-1.73292350676853,-2.15662080220127,-1.82572733801312,-1.98451772010036,-1.59084347067755,-2.08877368453935,-1.9721480420656,-1.45519096500339,-1.93149999875034,-3.50280852394393,-2.87524761022393,-3.09727491205859,-1.81725539542618,-1.39185667314378,-1.98362242303071,-1.59804056024054,-1.49607784039471,-2.05213857763825,-1.8766598866248,-1.43727317123251,-1.83764045286061,-3.13060785546092,-2.66906957918248,-2.91794626556994,-1.77115628666661,-1.06619784801237,-1.84947065449988,-1.63195087123738,-1.48183410034185,-1.97867268519122,-1.59399859608904,-1.37048237132634,-1.93987866937747
"ARNTL2",11.3581256149803,11.1632765769341,11.7581295528104,7.97371662029369,9.608674183866,8.26705329648189,7.75956238899428,7.24533335296366,8.16820715455763,7.61525133154533,7.01250869564515,8.03951909094305,11.1691293129025,11.0291365038848,11.5221273018984,7.70733706543771,7.35541933220537,8.01107803394909,8.14407734544363,7.35547062153135,8.12028456524174,7.55240317267859,7.11584752811613,8.03897989694018,11.1357263908506,11.0175286667471,11.504312423752,7.31048011522838,7.55024544493342,7.86333678603882,7.89648074119298,7.35725438257914,8.22791530251152,7.77382088512301,7.02010497413674,7.92421951442271
"ARX",0.34151990957862,0.340709855092469,0.374813482109619,0.475018183823743,0.406096258567035,0.86691313720321,0.279811512606149,0.500514366844422,0.741994037648167,0.397366789275163,0.29949429579422,0.681173151612778,0.084864622521111,0.188591587584437,0.210987398747017,0.489348002166083,0.391597801112621,0.746463582052796,0.70122463658069,0.585747433415732,0.739815782928002,0.43043834548738,0.664991648519726,0.611781729405379,0.232602642329274,0.208312771533617,0.447379336819393,0.337947190169542,0.696015347272471,0.741339590331831,0.798001077195869,0.4901910132951,0.56052743966108,0.54744199876657,0.498571417380062,0.640481294716968
"ASCL1",0.966306965946752,0.996565702613517,1.06671247384257,0.428411895872186,0.83105053179544,0.549228384213735,0.441495157723459,0.324415485106485,0.433791886748119,0.459032636261698,0.550336272177621,0.466240600216735,0.926263394208278,1.05547274784069,1.16169333259796,0.395364585332884,0.328851366216852,0.534670448137798,0.439931356618997,0.405899072815136,0.640088922109517,0.501049952634396,0.499751246355704,0.55067855176114,1.17465851671467,1.12063758028307,1.21023205116166,0.63067330249835,0.313474787365045,0.545296096608334,0.558993399469534,0.511000426863124,0.593168925227206,0.427682611091904,0.48172645325966,0.586126500705262
"ASCL2",-4.29023943936917,-4.27532962591424,-4.08588484490013,-3.47183222088722,-3.69125167319621,-3.32573233800079,-3.23450612955753,-3.39874081639498,-3.43372638402261,-3.30210885877879,-3.1867130482156,-3.3513111835478,-3.93365840765306,-4.21208929243477,-3.87921539474516,-3.21317339583564,-3.51271002990695,-3.46355302113598,-3.54660820776361,-3.43646502660345,-3.32124363848184,-3.2731376755526,-3.45007873415825,-3.20049667480714,-4.04335515191163,-4.11218219061615,-3.77907118898345,-3.08262569528087,-3.44698880715544,-3.4881876575424,-3.59980371814174,-3.48259815532483,-3.20086797277159,-3.38816591471293,-3.21538842126627,-3.50827643522372
"ATF3",-3.92344963820411,-3.70053974211405,-4.01253383739069,-3.23052370682905,-3.41186833648773,-3.28737679226286,-3.31898467527256,-2.84713625286116,-3.38775319596653,-3.19760766246703,-2.7492683915743,-3.25574042491333,-3.94665142872738,-3.71630747758012,-4.07559636010171,-3.27976800309659,-2.89312703256257,-3.30607917264441,-3.4008656612579,-2.99683133615863,-3.47744240091515,-3.2480597120157,-2.73450055180036,-3.3237598503178,-4.0191466863567,-3.79992903509473,-4.15098827221571,-3.33107429196492,-2.84608320985287,-3.41767016329944,-3.4387964393475,-2.85225795034812,-3.42428497555992,-3.22306601900377,-2.74128093656829,-3.16325264871257
"ATF5",12.8218068534744,12.7306246069995,12.5171630357398,11.9983880476944,12.5522565656729,11.7263441460533,12.0873007149137,11.8043888961171,11.3850982955465,11.742470760893,12.0310279830169,11.5971679144131,13.0377781090383,12.8121020131184,12.4719155354412,12.1654177973568,11.9093256842338,11.573151691849,11.8495939637069,11.5745001390666,11.4175135728268,11.8190329105288,11.7488862158482,11.5779156817749,12.391702914383,12.3925697598486,12.2524620972996,11.436569213886,11.9287067092599,11.1195227168333,11.4833438571494,11.6066019749123,11.5721265660926,11.7373857077436,11.7395647499842,11.3669041371049
"ATF7",3.07990166403672,3.1513138698265,3.1646632444542,3.35387080789248,3.13407000978197,3.43588652751983,3.25672305189505,3.38754752252307,3.37190919818183,3.31032640497166,3.36810100555565,3.35194365580834,2.88567479229556,3.13696924002186,3.17122696567162,3.29743238739274,3.35376169403761,3.4178485784875,3.4311775245819,3.4496665013553,3.4177816101752,3.32050448018065,3.37351850626715,3.44332141254734,3.19677993925699,3.25086632556354,3.28813266203546,3.51901094230576,3.36984763548565,3.55780619082573,3.53026608618192,3.38951174020141,3.36929800178268,3.33207787478069,3.44928321981355,3.39005523693142
"ATOH1",-1.56707873295634,-1.71303011693454,-1.60384478071075,-1.12641805721987,-1.35922740917256,-1.16437430443201,-1.15534739326478,-1.18256612923325,-1.07933321926895,-1.13364941957657,-1.11836450206687,-1.15656556675935,-1.60408564695889,-1.76069025219815,-1.64391423502808,-1.09796524442582,-1.12326838615499,-1.08436070935652,-1.13493763313084,-1.13321209575876,-1.16478421666179,-1.16843656052719,-1.10134699612294,-1.14065800033845,-1.47013088669874,-1.5710607520743,-1.52073453011141,-0.905003078755497,-1.05502832344664,-0.965893895004542,-0.909224432371361,-1.2068501318131,-1.19063930601881,-1.00145264633917,-1.14411933060239,-1.16779876418644
"ATOH8",-2.81812288740879,-2.80277146232197,-2.55983688018049,-2.85295481598448,-2.85690625124383,-2.61744141233045,-2.71471869478245,-2.87855949290451,-2.76010844727061,-2.8119919969302,-2.5646744801164,-2.72979277939083,-3.05853853728545,-2.99277534908236,-2.59546385436262,-2.60665384129027,-2.8254527090724,-2.72941983502887,-2.65692154747555,-2.82728752994627,-2.79126882078951,-2.61193750908384,-2.79731214320481,-2.58109336583182,-2.85930817820368,-2.89742458651579,-2.46685239409742,-2.75837724536243,-2.56462085354554,-2.80370440885757,-2.67911237158398,-2.82112293691964,-2.64394031999581,-2.66803824484772,-2.55776098988403,-2.81011053923628
"BACH1",2.75385888160877,2.73949082110839,2.88721151052609,2.44771551913275,2.59311893975186,2.49084781447464,2.30061648590876,2.28350796127781,2.42223450940266,2.41762022585206,2.25711670006368,2.42828169039581,2.74026760780051,2.7379952741327,2.89812329834648,2.30967264384549,2.24923888068769,2.44097097913567,2.39235671293871,2.22243221406735,2.43531821399543,2.30514832022262,2.23975788579984,2.44306537442496,2.81950724525717,2.83914902673861,2.88433788597059,2.41402820581199,2.24590806454924,2.42815136286338,2.35387042275799,2.2320037651218,2.42310146459209,2.37830846893217,2.25140248118644,2.3798845050206
"BACH2",1.28313024137371,0.884507803197099,1.17707480235085,1.25789349986883,0.902734412405414,1.18974822693735,1.14473765795069,0.830785157784671,1.3436586290359,1.11686586524286,0.91417832483296,1.24690745307567,1.08086348795984,0.850269388775477,1.10950061595193,1.19121819333552,0.908189605230119,1.24839593143883,1.30219905964144,0.861170494315049,1.17484246681294,1.18038096879007,0.850579508800399,1.28617783872366,1.11994797093504,0.836838267705754,1.21957849079695,1.16115665813953,0.899517822639626,1.26762707717169,1.31867394107406,0.851125005631471,1.20044683391828,1.2266294668453,0.874678915116801,1.20353538644778
"BARHL1",-0.45925877647454,-0.265668723920042,-0.505285907877559,-0.965075004991202,-0.639853916367364,-1.01012612533983,-1.22384416775612,-0.995863301462358,-0.979227036614195,-1.18930747578802,-1.16897014195925,-1.16709517317823,-0.567005883328071,-0.396435919236129,-0.488835250491316,-1.16915388593725,-1.04022285958724,-1.00887939256988,-0.945994375191869,-0.962748819539223,-1.00334672992798,-1.2332454928483,-1.11626214494668,-1.12392901671758,-0.509551192223071,-0.31799558640272,-0.54350388597986,-1.07947085899036,-0.964061828082988,-0.898208593194048,-0.855185303228837,-0.889640006973859,-0.985897224941722,-1.22316455943065,-1.08576757030481,-1.05307122148589
"BARHL2",1.06884469257067,1.03084253512269,1.1081914324795,1.20388241205858,1.05548998387683,1.22009111473642,1.09343757813436,1.1360256033554,1.27199230614498,1.28786384278269,1.0370449504731,1.19900751195309,0.968303664217771,0.881333849910257,1.08946404228575,1.17684451942729,1.08289884497859,1.25263854959975,1.31218917161713,1.29069950217976,1.21182942239846,1.23506844050484,1.15911273761882,1.23189391983703,1.05197792597678,1.10889540708172,1.00949765657483,1.28687989263547,1.20207564432527,1.4037934492118,1.45412160754276,1.27858375962075,1.23310372686248,1.33908577402346,1.12762414931981,1.31759385437255
"BARX1",-0.959294493857537,-0.682119994154343,-0.957320371701576,-1.24248065972916,-0.888628833434901,-1.29233096549728,-1.4697537226055,-1.14395384886473,-1.32919570178709,-1.39723307094013,-1.14813847805616,-1.42375742448078,-1.0756796558738,-0.721772762532232,-1.02113452646426,-1.41789960321529,-0.99938259260397,-1.29202123267211,-1.28704433559162,-1.17238251486093,-1.32290167930221,-1.43142768987393,-1.16102106951946,-1.32410322417462,-1.06031479326897,-0.626117416003625,-0.976558993552112,-1.37067065908629,-0.864490844851251,-1.14351675410472,-1.14753195853783,-0.993029320219514,-1.2930491529763,-1.3131580400782,-1.11823540475266,-1.28892324268167
"BARX2",-11.7090402206096,-12.0637294022469,-11.1972912457289,-12.0525747673237,-12.1711042664204,-11.2512617911156,-11.8447375946789,-12.0413589899392,-11.3223865826834,-12.049746067814,-11.9880620061657,-11.1577535419864,-12.1331915680214,-12.2955448236869,-11.3415004209708,-11.9974758710457,-12.2698386971585,-11.0882399206785,-11.8762264919086,-12.060081628012,-11.3710359236394,-11.8936996733738,-12.06272062854,-11.1320058982535,-11.8548785822825,-12.2417734942288,-11.2341817577745,-12.0532357299264,-12.1000756268461,-11.3980149962827,-12.0530198459189,-12.2070157933609,-11.175406223971,-11.8902101675603,-11.9824373061588,-11.354223443921
"BATF",-0.435659222518795,-0.377453964186859,-0.245041789830335,-1.53775209027939,-0.97547105996452,-1.35962924117648,-1.6019574380066,-1.60263982274849,-1.3596760660625,-1.60010847473704,-1.67715089758766,-1.40166656414757,-0.518516136394905,-0.525941096135028,-0.413568804887343,-1.53464183476952,-1.5716578698506,-1.43541268355741,-1.23074086642548,-1.5941352713738,-1.36847966172116,-1.53730913382907,-1.67305420594863,-1.40884261464006,-0.434518073924972,-0.46340806317587,-0.206309360106201,-1.58254471976848,-1.47749545456716,-1.46023065573587,-1.34105532817086,-1.55318424616658,-1.27947664008457,-1.48154298166489,-1.54529566489552,-1.50672887578519
"BATF2",-3.90110697758868,-4.00591688060821,-3.42059657478403,-2.93041335166076,-3.7770367553636,-2.47719728391,-2.80929599141734,-3.44794436055043,-2.63812538744036,-3.03651834340325,-3.25237065628915,-2.58948176527631,-3.90824000213488,-4.08191915553208,-3.40017748201676,-2.79690052249126,-3.31933767533965,-2.64579242461046,-2.89938318317025,-3.42471799421651,-2.74732580523063,-2.92488919594606,-3.42869262049821,-2.57186111352924,-4.03371567436215,-4.31104021362542,-3.45478911778925,-3.06594881000478,-3.10390651133447,-2.67070115394059,-3.11034591286859,-3.44571927237124,-2.57695170715898,-2.96680018429008,-3.29854242963497,-2.67400963849118
"BATF3",3.56753592780479,3.65670055384115,4.06171721190018,1.28391959579829,2.68907520720758,1.54779832501547,1.35311796106613,1.08287526708656,1.55414249738028,1.15886663430422,0.886486678539548,1.50913939815032,3.75885497123447,3.89379263818383,4.15087858463795,1.36469103165703,1.08185545547332,1.61895866657143,1.33018619814894,1.15096395690463,1.62819395329321,1.25304422785033,0.795618010553398,1.64197742273569,3.85425267258602,3.87555454944825,4.13658613027798,1.2995309970918,1.16914299363268,1.58285221496073,1.35597652025477,0.9682528382573,1.79372839812623,1.20950699379083,0.893991808432152,1.38484739212969
"BBX",9.65003104244015,9.40228667328673,9.8753468619778,10.7995630269745,9.45833024910828,11.0031110437452,9.84465156348997,9.94551366994402,10.8925144317999,10.3261010419745,9.58215205582265,10.8398736000627,8.93849158276286,9.12771833692532,9.39545436456764,10.0934022694745,10.2524803312518,10.8463823564727,10.9780636687997,10.4375034159508,10.7525235840035,10.3633227443067,10.3414096749385,10.6668070792518,9.79455942268632,9.54375090351989,9.86497249318587,10.630988652697,10.430613013996,11.3110787826167,11.2303805625266,10.5686989211968,10.6634666243017,10.7370757397641,10.2495657760879,10.9124578121559
"BCL11A",0.568308528872988,0.413414340927012,0.394008568381037,-0.0479173322022741,0.16174478411344,0.104654020730455,-0.0606396381277743,-0.120746954247134,0.167090265313804,-0.139814370309606,-0.195404748610346,0.0541514740030936,0.300762095040431,0.330868408712532,0.501736625323111,0.0198213477293933,-0.0533932995671885,0.0628382442779421,0.172689613225772,-0.0976046080573772,0.111754354258861,-0.0674585701898723,-0.141520225944195,0.0735664641561459,0.514584335390588,0.354527537720157,0.659872410894769,0.04630853895665,-0.00509959453195998,0.0693399002696662,0.264438259958497,-0.105976019435259,0.150391494529128,-0.0072777897983809,-0.0277420574519474,-0.00649324241328436
"BCL11B",-8.63238921968957,-8.56432296166635,-8.13138561532112,-9.31487583533031,-8.76412464187936,-8.71394154544502,-9.37928503710162,-8.95817563498295,-8.88794969702234,-9.38393064782911,-8.96359895428779,-8.75775565705648,-8.83106600505845,-8.72308811929495,-8.21994671618317,-9.27920525317657,-9.13283124723354,-8.69629909074352,-9.24834146904677,-9.01783509045603,-8.75169570175609,-9.30074999418067,-8.9775674440028,-8.6935628578941,-8.55889103315662,-8.58822156683854,-8.04901402897882,-9.42872674530957,-8.96898097018856,-8.82019475473257,-9.29816832964185,-9.07111573771047,-8.62296000469089,-9.32235377782522,-8.99805720064646,-8.86532068054357
"BCL3",4.11659103513481,4.25397685576271,4.15910553396906,3.43964052500584,4.08220261809156,3.46329141260965,3.45152483583969,3.32446529504465,3.41481921558098,3.38708352169235,3.3473771191846,3.40513716107412,4.02523491913409,4.24068285903664,4.16829932903622,3.3208039797985,3.47859782852974,3.36600453724245,3.34743180049039,3.38202759258007,3.38287552367442,3.34671395164198,3.17853248753592,3.4189155070647,4.19350351758553,4.22527376392254,4.27314203062899,3.43459301326295,3.43904670779999,3.33186946724058,3.3029605273114,3.35613251050486,3.43665377306649,3.33814433068643,3.39847814313151,3.25392841092423
"BCL6",-1.470146910057,-1.2615000019248,-1.59827442225174,-1.45765784727991,-1.27104604098681,-1.48107567403767,-1.52600662803975,-1.34602097520278,-1.43134386047648,-1.39560452068076,-1.27783811694764,-1.43039621844778,-1.30041005218347,-1.24437280368958,-1.61129850066264,-1.44258659586375,-1.38797193666283,-1.41359803583781,-1.55722026285522,-1.41336377901929,-1.51215181325676,-1.35594241527805,-1.27853792922587,-1.44900267578287,-1.46295901305199,-1.33671255026244,-1.74788045229666,-1.56108077181493,-1.41318836874851,-1.49543526156186,-1.67322075859628,-1.39987916628777,-1.5725418432611,-1.48476442779396,-1.37532518347011,-1.41580733125375
"BCL6B",-2.60132807589169,-2.73228893265222,-2.07615850927564,-3.62539443198536,-3.06494988314441,-3.46989626966019,-3.77809065408705,-3.98422313085057,-3.52644441472858,-3.85780107331199,-3.99694365274203,-3.54226176391465,-2.8018866411156,-2.8661357676178,-2.20005034036005,-3.69408517336624,-4.02708776616954,-3.60203619042853,-3.49319073801414,-3.82788584049922,-3.51513252114467,-3.78109245003066,-4.09750014627311,-3.611679115699,-2.4660455596581,-2.69726335385876,-2.11695430870808,-3.76535785040136,-3.77157621819263,-3.5988529157428,-3.53529984646527,-3.96655821467139,-3.53222317032416,-3.71303547758636,-4.01666988982316,-3.76142875488708
"BHLHA15",-0.456668997754118,-0.617076039805847,-0.244124453203056,-0.465239430214328,-0.686243370348801,-0.308516470714026,-0.36200062847266,-0.606668889603383,-0.268182271817135,-0.375492827020099,-0.502945656648939,-0.366821195824856,-0.390206386412419,-0.542483249032272,-0.293510888042189,-0.458265701668708,-0.572472098707048,-0.269701665368534,-0.438758057364013,-0.692098235427259,-0.360630832671646,-0.36473819008231,-0.598844507769441,-0.181377250568975,-0.39842703678522,-0.473781637032943,-0.217031658489825,-0.196603308555998,-0.532585701260334,-0.292605220674997,-0.353725875432492,-0.718383684571041,-0.384198425771826,-0.360192697171681,-0.606402317157507,-0.275946680178346
"BHLHE23",-0.653380159686494,-0.741499509202913,-0.618005103388627,-0.0986009215042471,-0.47357053733609,-0.174698448442026,-0.405839193174417,-0.368081755289642,-0.249331610978312,-0.291696806599207,-0.402790800827853,-0.330637875068779,-0.776763454102499,-0.67721753027123,-0.788766513254526,-0.246353893478292,-0.179072640125557,-0.10730238553357,-0.12407291006261,-0.200518064160839,-0.228304319131222,-0.266562185690675,-0.174424867212301,-0.171850865448817,-0.542635337336498,-0.565674868746086,-0.666189256197535,-0.130290396576787,-0.0673051916865278,0.0286027857820763,0.00687823874329263,-0.199885766742735,-0.254726770947362,-0.14095582857839,-0.272430105732381,-0.154095811315719
"BHLHE40",-2.30014755415989,-2.14503056627555,-2.46197544446569,-1.2735790358301,-1.91151384600302,-1.41407851030468,-1.38387617214725,-0.980653686535551,-1.4133179212029,-1.26793398898452,-1.14030400831772,-1.26194556776929,-2.28465382031322,-2.03034985704318,-2.44987975416917,-1.44809074024706,-1.00738004528549,-1.30316666253404,-1.36064318980665,-1.12312468120182,-1.39011120439695,-1.24697773709511,-0.982461535048386,-1.31160231661801,-2.42393857230763,-2.230234965273,-2.56688330747868,-1.4196175970681,-1.06207533325955,-1.28308876680999,-1.35071750357492,-0.999466151414616,-1.40232146452113,-1.29199946868686,-1.08423336499,-1.22679268620706
"BHLHE41",-2.38899025470631,-2.15725816618822,-2.32596361338643,-2.86783596975023,-2.49970785970609,-2.83991322537893,-2.79646264195283,-2.35285625361716,-2.7424536962074,-2.75972247596531,-2.48530916562889,-2.77082141578388,-2.2296449608705,-2.13195185578217,-2.31270330843441,-2.88172044746999,-2.38296221116815,-2.68448291719637,-2.87679932331035,-2.43780883158528,-2.81055982466837,-2.77409336975701,-2.45050061725983,-2.68307557937953,-2.29108605902564,-2.15333923555734,-2.40258321896143,-2.80929698234847,-2.5304257371161,-2.82138506311246,-2.85931406566611,-2.45797256191277,-2.79358115436551,-2.78458791866793,-2.45582175135808,-2.76852043068506
"BNC1",-6.79675034080639,-6.41798605753773,-6.35692845898465,-7.58572029287099,-7.11984626903408,-6.99129645726661,-7.75326627784662,-7.37006199596223,-7.06426870979056,-7.73118997672569,-7.5024756782742,-7.06759399127196,-7.07630046556014,-6.73137909397612,-6.46935626931998,-7.64643810510359,-7.50405816592405,-7.14398491111824,-7.44574176021551,-7.42927547070636,-7.26017679721453,-7.63828950413161,-7.47657536973627,-7.22010802642567,-7.03050365889619,-6.62913919556849,-6.50097277011409,-8.00487190323342,-7.1466351950199,-7.35693248868815,-7.64010102232214,-7.43427718708788,-6.96908019729433,-7.61129948507723,-7.41058786037412,-7.25858125066002
"BNC2",-5.25353353540045,-4.45111105335103,-4.78009095501702,-3.97044816349501,-4.05603795871357,-3.62200436089082,-4.29763089377139,-3.57498422201578,-3.68787676803743,-4.20343563194529,-3.54413031320449,-3.82784149158099,-5.58888057633093,-4.55061099733309,-4.97907866194334,-4.19581560520618,-3.45446852371054,-3.72766057851562,-3.82929636082415,-3.27492603383531,-3.89306489202102,-4.04541815248293,-3.43058924231747,-3.79599486746804,-5.02995265116231,-4.34406970792591,-4.43197880489526,-3.90340942244586,-3.03297861171842,-3.47596433785665,-3.64290236695871,-3.33332235685492,-3.80884021897268,-3.93726533924611,-3.20474060032996,-3.84997022555516
"BSX",0.835115511605137,0.721096630939393,0.75012877548732,0.974543551573961,0.629005102914565,1.02082303785477,0.744932247956552,0.791196438506429,0.892769343111821,0.834382276696107,0.666725883618081,0.891893484026904,0.71793723402874,0.623580066437367,0.689293648093088,0.70573569190191,0.759577720119162,0.824915491139779,0.937255908480534,0.806923964605408,0.794077673622774,0.801239156951847,0.763342317561939,0.914801248043695,0.781263770455273,0.847560385877179,0.71252970440897,0.937043789757148,0.841641640768813,1.02404562250962,1.03482434064698,0.860708958959283,0.847233853185766,0.891558699586638,0.789326371189133,0.931795731327182
"CASZ1",0.847565979194055,0.974379142274777,1.18851685362459,1.47436445705879,1.13805964243664,1.69731032025949,1.4956856540604,1.57593144985717,1.53773898576007,1.41948044548243,1.77290676738018,1.57161932187939,0.648585418864266,0.894444071983878,1.22347029459024,1.55179786750794,1.46574922445675,1.55237833961604,1.67520646125729,1.6831055626501,1.71786031335555,1.58571886894613,1.63229672399334,1.78785413424813,1.17990484689189,1.16244353157786,1.4204566776145,1.86949689799132,1.61329929956184,1.65316733962025,1.84763293435606,1.56731211264038,1.68389585488299,1.51083541263608,1.68117425395746,1.62412360127378
"CDC5L",22.0500296040143,21.6622506035884,21.6431942190155,21.5290071312103,21.1327461109349,21.5077258193494,20.8773164360016,20.957744077087,21.5559329531046,21.1729467210529,20.5482947805542,21.4458729371842,21.5076786171083,21.42891870471,21.1545267527784,21.0722005766482,21.1972792217497,21.4297261303204,21.7739817114404,21.2356217302986,21.3555072785069,21.1799340071682,21.4414740794184,21.3250139657709,21.5506016945407,21.380720952725,21.2250177662429,20.6777854925448,21.4486381231832,21.3825848907514,21.6919937328895,21.4545062756923,21.3139738669896,21.617748050024,21.0246599880949,21.6035364623704
"CEBPA",1.71424286053932,2.3122006274101,2.00000977987382,1.00047625292512,1.7569037707554,1.11223433380974,1.00509188409025,1.28311641438632,1.04232274925503,0.919469712373008,1.35547732381197,0.968617711987401,1.67893152171777,2.26882237222993,2.0808361949549,1.0675011165003,1.25016319024075,1.08962558104844,1.18647440882948,1.33403886122178,1.05463232096266,0.922260623606054,1.24657307275145,1.14064173941716,1.71410017998117,2.36518335905803,2.08981890238967,0.914099677713571,1.43344130841399,1.10358936989221,1.07834911094837,1.35440749756311,1.0550129834107,1.02359010655811,1.37302978627825,1.00517620471349
"CEBPG",1.01683474623051,0.796108208029763,1.06313410730388,0.537970444525663,0.595997969570201,0.672752273020174,0.343091178864565,0.271948405810478,0.580294411439574,0.38554992416387,0.30877911231986,0.578050898885006,0.798493323541903,0.66889890196727,1.07044172539136,0.388240548591565,0.359305276409825,0.669107005619144,0.61259388543467,0.394243570585432,0.533957091427033,0.49325753267837,0.426506176754231,0.495145075373761,1.00866550769671,0.794238203952789,1.24528526916554,0.520480639360751,0.391586597143939,0.732071803952231,0.631308256415792,0.368910140638158,0.638055039845541,0.465968441949918,0.404586599854109,0.567408333820826
